ndvi,ndvi_max,evi,ndre,lai,growing_days,rainfall_mm,temp_celsius,crop_enc,yield_tha
0.3489,0.4529,0.231,0.3482,2.1496,100,122.1,19.1,0.0,3.322
0.3226,0.3668,0.2146,0.2951,1.7719,139,122.1,22.2,0.0,4.08
0.2164,0.3306,0.1276,0.1929,1.0603,146,275.5,30.4,3.0,48.252
0.1771,0.3004,0.1057,0.053,0.7198,132,223.7,33.5,1.0,3.748
0.2426,0.3581,0.1703,0.2427,0.9389,111,94.1,35.2,0.0,2.72
0.1367,0.2277,0.0829,0.2465,0.4851,102,107.2,20.0,0.0,2.333
0.2596,0.4037,0.2013,0.0593,0.9454,138,74.6,24.3,4.0,8.535
0.3622,0.4325,0.2166,0.2531,1.3924,155,160.5,21.1,1.0,4.928
0.2433,0.3839,0.1466,0.0632,1.4352,125,251.3,30.1,3.0,53.98
0.3192,0.4215,0.1948,0.1141,2.0464,123,76.8,24.6,2.0,1.902
0.3599,0.4634,0.2466,0.0473,1.7821,145,92.5,21.2,2.0,2.09
0.2535,0.3906,0.1715,0.0737,1.5355,165,56.2,34.7,0.0,2.724
0.2574,0.3572,0.191,0.1092,1.7323,109,346.1,24.7,1.0,3.853
0.3593,0.4686,0.2705,0.2602,1.8107,137,117.6,30.0,0.0,3.875
0.3949,0.5194,0.2334,0.3244,2.0627,136,172.7,36.6,0.0,3.793
0.1092,0.2367,0.0747,0.1246,0.5489,174,88.3,32.2,2.0,1.332
0.2734,0.3506,0.1875,0.2915,1.6351,116,188.3,20.2,4.0,8.412
0.3473,0.4322,0.2072,0.2243,1.6947,114,262.4,28.2,1.0,4.509
0.2411,0.3344,0.1488,0.2131,1.5227,107,282.6,23.5,3.0,62.444
0.2322,0.3573,0.1348,0.2709,1.2387,154,179.7,28.8,4.0,6.713
0.265,0.321,0.2017,0.1463,1.3512,139,198.8,35.8,1.0,3.727
0.2608,0.3348,0.1911,0.2887,1.6224,121,269.9,32.6,1.0,4.358
0.2128,0.3097,0.1205,0.3155,1.0906,158,63.1,31.1,0.0,2.843
0.4415,0.5448,0.3327,0.0404,2.07,121,102.2,21.5,4.0,11.078
0.2487,0.2998,0.1926,0.1936,1.2341,174,90.8,31.3,4.0,7.667
0.1988,0.3062,0.1258,0.0712,1.1138,104,106.9,26.7,4.0,6.946
0.1604,0.3054,0.1016,0.1078,1.0925,158,140.6,25.4,0.0,2.69
0.1424,0.2576,0.095,0.3138,0.5486,161,145.6,26.9,0.0,2.361
0.3632,0.4156,0.2119,0.239,1.538,107,168.5,27.2,4.0,10.626
0.3361,0.4242,0.1918,0.1389,1.7205,118,146.3,24.9,0.0,3.555
0.1202,0.1929,0.0916,0.2867,0.483,125,94.5,33.8,2.0,0.8
0.3084,0.4124,0.2338,0.3144,2.0668,147,242.0,18.6,3.0,63.809
0.2572,0.3237,0.1589,0.1677,1.0349,101,97.3,23.0,2.0,1.499
0.2791,0.3368,0.1644,0.1365,1.8516,104,167.6,20.2,4.0,8.935
0.4274,0.5659,0.2604,0.2652,2.4423,133,139.3,25.4,4.0,10.627
0.2599,0.3356,0.1905,0.1888,1.6808,124,131.7,24.4,4.0,8.797
0.1769,0.3059,0.1114,0.308,0.9272,144,66.7,22.4,4.0,4.973
0.2286,0.3095,0.157,0.2493,1.5718,157,169.9,34.9,0.0,2.875
0.182,0.3208,0.1177,0.0485,0.8426,135,117.4,32.7,3.0,51.793
0.2374,0.3674,0.1306,0.3118,1.462,137,182.9,19.9,4.0,7.132
0.3951,0.5386,0.2344,0.1355,1.888,105,74.9,19.7,4.0,10.899
0.3252,0.4576,0.1792,0.2022,1.5272,116,122.4,25.6,0.0,3.438
0.2637,0.3216,0.1496,0.3292,1.2442,168,90.8,35.6,2.0,1.832
0.1616,0.2845,0.0986,0.2809,0.9003,122,167.6,22.8,4.0,6.032
0.3095,0.449,0.1873,0.2687,1.2213,173,184.0,26.1,3.0,58.879
0.3118,0.3751,0.2077,0.332,1.7369,178,121.2,32.6,0.0,3.585
0.141,0.2054,0.0781,0.2619,0.9323,171,129.5,19.6,3.0,49.423
0.3776,0.4822,0.2152,0.3263,1.5468,153,107.8,29.9,4.0,10.255
0.2681,0.3707,0.1971,0.0541,1.3673,141,127.8,37.5,2.0,1.761
0.3227,0.3747,0.2097,0.3267,2.1376,181,227.0,23.5,3.0,64.943
0.1447,0.2889,0.0983,0.268,0.9414,174,193.6,26.2,0.0,2.547
0.1304,0.2434,0.0723,0.281,0.6265,129,211.8,26.9,3.0,43.167
0.2878,0.3912,0.1773,0.1653,1.9244,144,338.5,34.3,1.0,4.617
0.1602,0.2481,0.1169,0.1563,0.9249,165,112.4,25.2,3.0,48.504
0.2612,0.402,0.1778,0.175,1.3033,117,147.2,29.1,3.0,56.224
0.1189,0.2252,0.0887,0.1337,0.6797,129,34.6,36.9,2.0,1.021
0.233,0.381,0.149,0.2002,1.0458,165,107.5,19.5,4.0,7.526
0.2905,0.3357,0.2091,0.2746,1.4422,147,208.8,31.9,1.0,4.125
0.3526,0.4989,0.2712,0.1325,1.4854,145,189.9,24.1,4.0,10.347
0.2656,0.321,0.1536,0.1553,1.7142,129,75.9,29.5,2.0,1.633
0.3859,0.4653,0.2937,0.0813,1.3962,124,248.9,32.0,3.0,66.631
0.3944,0.5122,0.231,0.2896,2.7015,110,313.0,23.4,1.0,5.012
0.3284,0.3961,0.2439,0.2027,1.9858,140,292.0,31.5,1.0,4.573
0.3536,0.4123,0.2715,0.1617,2.0077,167,216.1,22.5,3.0,60.108
0.1404,0.2282,0.1036,0.083,0.7664,128,80.2,24.2,3.0,46.967
0.167,0.2897,0.1003,0.308,0.6255,131,134.8,19.6,2.0,1.4
0.3786,0.4576,0.288,0.0737,1.6708,139,355.4,22.3,1.0,5.244
0.3661,0.4133,0.2842,0.2866,2.1353,109,136.5,32.6,3.0,67.98
0.3951,0.4377,0.2664,0.0519,2.6862,147,286.8,35.0,3.0,67.952
0.2233,0.2801,0.1316,0.152,0.9832,158,125.1,31.9,3.0,52.035
0.3164,0.4628,0.2348,0.1812,2.0273,155,91.0,27.9,3.0,61.946
0.1414,0.2277,0.091,0.3133,0.8636,136,172.8,18.5,3.0,46.759
0.3631,0.4295,0.2818,0.2705,2.1713,159,73.0,18.1,0.0,3.986
0.1338,0.1953,0.0759,0.2018,0.8788,102,147.8,31.6,3.0,39.73
0.2728,0.3799,0.2109,0.3499,1.7852,139,73.3,34.8,4.0,8.229
0.3673,0.4555,0.2745,0.1538,1.3862,101,122.5,34.7,0.0,3.93
0.3572,0.4929,0.2325,0.1768,1.7769,100,292.5,25.8,3.0,61.878
0.1313,0.1879,0.0798,0.2017,0.5332,107,103.5,23.9,2.0,1.762
0.1375,0.2289,0.101,0.3042,0.7732,119,295.8,25.8,3.0,40.902
0.3504,0.4996,0.2382,0.1986,1.6453,162,44.5,28.4,2.0,1.776
0.2396,0.3448,0.1764,0.179,1.3672,144,191.5,28.8,0.0,3.554
0.1523,0.2716,0.0885,0.1522,0.8389,129,245.0,31.1,1.0,2.923
0.3328,0.4666,0.2135,0.2583,1.7833,171,194.2,27.6,0.0,3.517
0.2756,0.3687,0.1705,0.1534,1.6513,115,213.5,34.1,3.0,58.752
0.3117,0.3576,0.2259,0.2236,1.3469,132,120.3,28.2,4.0,9.361
0.2183,0.3613,0.1361,0.2059,1.2378,165,138.3,21.1,2.0,1.357
0.1768,0.2449,0.1168,0.0824,1.0065,106,56.1,30.9,4.0,7.249
0.1325,0.271,0.0906,0.0818,0.8687,137,108.9,35.1,2.0,1.341
0.2922,0.3362,0.1969,0.333,1.4547,173,124.8,37.1,0.0,2.979
0.2961,0.3933,0.2147,0.0996,1.7198,129,95.7,18.6,2.0,1.866
0.1637,0.2249,0.0997,0.1584,0.6981,108,72.6,31.4,0.0,2.585
0.2192,0.2995,0.146,0.2701,1.1001,101,88.8,20.7,0.0,2.981
0.1397,0.2315,0.1082,0.1621,0.962,150,279.7,25.8,3.0,42.133
0.3493,0.4275,0.2018,0.208,1.8969,119,182.0,27.7,4.0,9.79
0.3645,0.4753,0.2153,0.316,2.0593,122,145.9,34.7,4.0,8.602
0.3909,0.5163,0.293,0.326,1.8159,178,286.4,34.9,3.0,65.394
0.3204,0.4282,0.1864,0.197,1.2513,179,151.5,31.7,4.0,9.623
0.1857,0.2804,0.1111,0.338,1.0828,167,97.6,35.5,2.0,1.099
0.1881,0.2765,0.1145,0.0782,0.6672,116,379.0,33.5,1.0,3.387
0.1691,0.2511,0.1221,0.1734,1.0485,147,196.6,28.1,0.0,2.389
0.4019,0.5281,0.2913,0.1227,2.278,151,122.5,36.4,4.0,9.915
0.1457,0.2482,0.0845,0.2574,0.8333,148,77.8,27.2,2.0,1.034
0.1212,0.2046,0.09,0.2084,0.6435,176,50.7,37.4,0.0,2.377
0.3663,0.4504,0.2701,0.0794,1.5004,162,227.8,19.2,3.0,62.649
0.268,0.3707,0.1684,0.2502,1.3332,133,120.8,28.1,2.0,1.419
0.3006,0.3691,0.1759,0.0785,1.339,108,147.2,34.5,2.0,1.961
0.331,0.4392,0.2459,0.3151,1.6009,176,86.0,19.9,4.0,10.29
0.2734,0.4106,0.2024,0.2208,1.501,116,55.2,25.8,4.0,8.026
0.2286,0.3695,0.1266,0.1551,1.2359,108,81.6,21.1,3.0,53.674
0.2324,0.3114,0.1511,0.3416,1.1382,123,69.1,36.9,2.0,1.701
0.2348,0.3838,0.1419,0.3161,1.043,162,99.9,20.7,2.0,1.53
0.2957,0.4406,0.1687,0.0853,1.6705,114,329.4,32.0,1.0,4.012
0.1418,0.1909,0.0918,0.1626,0.7258,181,217.7,31.9,1.0,2.857
0.1913,0.2848,0.1137,0.1055,1.0203,176,92.3,20.4,2.0,1.699
0.2867,0.4154,0.1731,0.322,1.2896,155,110.8,24.2,2.0,2.13
0.2345,0.3432,0.1341,0.052,1.4343,127,42.1,22.4,2.0,1.621
0.2673,0.3286,0.1969,0.3175,1.6896,108,82.5,27.2,0.0,3.341
0.317,0.4233,0.2285,0.205,1.6765,100,130.3,34.9,3.0,62.779
0.2799,0.4176,0.1662,0.2721,1.0575,139,102.2,24.3,1.0,3.88
0.117,0.2475,0.0819,0.2349,0.4999,167,141.9,26.8,2.0,1.066
0.2304,0.2751,0.175,0.0703,1.5327,118,129.0,36.0,2.0,1.514
0.1811,0.2649,0.1132,0.1207,0.8822,150,83.4,31.3,0.0,2.651
0.1626,0.2874,0.1093,0.2285,0.5797,171,130.7,24.1,0.0,2.877
0.1797,0.2414,0.1195,0.3401,1.2229,133,274.8,30.4,1.0,3.665
0.3123,0.3621,0.1926,0.1972,1.9361,116,56.3,33.6,0.0,3.124
0.3442,0.3923,0.194,0.1295,1.3085,169,118.1,25.1,2.0,1.918
0.2729,0.3523,0.2046,0.0845,1.895,151,202.2,24.4,1.0,4.471
0.1113,0.1577,0.0827,0.2072,0.6954,113,35.0,21.1,2.0,1.221
0.2074,0.3317,0.1362,0.0438,1.0821,111,126.0,31.3,4.0,6.765
0.1584,0.2356,0.096,0.1649,0.8366,166,247.0,27.6,1.0,3.119
0.1384,0.2381,0.0821,0.1722,0.6655,139,138.3,33.9,3.0,38.218
0.3612,0.4031,0.2175,0.3067,1.5925,166,198.2,29.9,4.0,10.784
0.2442,0.3757,0.1775,0.1638,1.5748,166,149.7,18.8,2.0,1.719
0.3558,0.4014,0.2384,0.1888,1.7907,127,199.4,30.8,3.0,64.733
0.3087,0.3949,0.1776,0.2216,1.5362,145,190.7,35.2,1.0,5.112
0.202,0.266,0.151,0.1504,0.8837,106,107.3,23.3,4.0,6.203
0.2312,0.3625,0.1529,0.1477,1.4657,180,210.1,18.5,3.0,55.832
0.1753,0.303,0.1275,0.2512,0.7655,117,268.0,30.6,1.0,3.063
0.1132,0.2081,0.0809,0.2015,0.7861,117,100.2,30.6,2.0,1.308
0.3217,0.4444,0.2128,0.2637,1.8039,157,149.9,33.4,2.0,2.037
0.3562,0.4529,0.2631,0.1625,1.4911,125,170.8,28.3,0.0,3.463
0.1285,0.2117,0.0771,0.0824,0.7516,108,145.2,28.6,2.0,0.869
0.2261,0.2799,0.1314,0.107,1.2899,167,138.4,32.6,3.0,48.443
0.2045,0.2901,0.158,0.2377,1.2121,113,274.8,36.6,3.0,51.643
0.3379,0.427,0.2367,0.2227,1.941,168,238.5,21.0,1.0,4.522
0.1843,0.3175,0.1393,0.0719,1.1783,101,171.4,33.9,1.0,3.372
0.1937,0.2658,0.1476,0.2536,1.0819,177,139.2,21.6,2.0,1.268
0.16,0.2068,0.1146,0.2559,0.7193,180,108.1,31.3,2.0,1.583
0.3734,0.4533,0.2679,0.2868,2.2785,181,142.5,35.2,2.0,2.277
0.2126,0.2916,0.1455,0.082,1.4544,154,251.0,26.2,1.0,3.768
0.1918,0.2935,0.1109,0.249,1.2641,125,57.7,30.2,4.0,6.874
0.3565,0.404,0.2224,0.0908,1.5624,146,147.3,27.0,2.0,1.97
0.3782,0.5019,0.2452,0.0812,2.4201,118,140.8,32.9,0.0,4.173
0.1688,0.2939,0.0954,0.2416,0.7035,175,65.7,34.9,2.0,1.322
0.2984,0.4127,0.1706,0.1564,1.3775,119,177.5,27.8,1.0,4.438
0.4412,0.4877,0.3276,0.3307,1.9759,147,65.6,30.2,4.0,9.524
0.1526,0.259,0.1116,0.0413,0.7647,125,117.0,20.8,0.0,2.584
0.1847,0.285,0.1105,0.1639,1.2055,114,105.6,20.2,3.0,50.109
0.4154,0.5441,0.3101,0.14,1.8785,149,128.1,35.4,4.0,9.463
0.3534,0.502,0.255,0.35,1.4999,150,123.4,26.9,2.0,1.863
0.4019,0.5331,0.2528,0.0682,1.9854,172,90.5,24.5,3.0,69.431
0.1047,0.2537,0.0757,0.2836,0.4875,118,120.2,28.0,2.0,1.009
0.2308,0.3571,0.1287,0.119,0.89,137,88.6,35.2,4.0,7.818
0.3712,0.4129,0.2559,0.0598,2.4058,163,65.0,21.4,2.0,2.25
0.3967,0.4419,0.2936,0.0606,2.1826,176,135.9,24.5,3.0,76.45
0.3783,0.4635,0.2706,0.2957,2.586,157,99.1,27.5,0.0,4.067
0.4159,0.5393,0.3197,0.3052,2.5784,163,265.7,30.6,1.0,5.683
0.3622,0.436,0.2825,0.052,2.4463,152,169.8,27.7,4.0,8.634
0.3352,0.4345,0.2338,0.1147,1.2503,144,163.8,18.6,4.0,8.486
0.2656,0.3407,0.1526,0.1863,1.5236,132,156.5,31.3,4.0,6.669
0.1765,0.279,0.1365,0.1467,1.1992,103,313.9,33.8,1.0,3.77
0.401,0.4565,0.2648,0.3054,2.4666,174,121.0,18.5,1.0,5.144
0.221,0.3427,0.1492,0.2078,1.2824,132,138.7,37.9,3.0,57.622
0.2076,0.3547,0.1384,0.094,1.3671,127,194.0,33.2,3.0,54.401
0.3352,0.3821,0.2076,0.2626,2.0398,181,107.0,33.6,4.0,8.897
0.194,0.244,0.1252,0.3012,1.2482,167,72.5,32.1,2.0,1.477
0.1664,0.2156,0.1093,0.2634,0.8553,101,330.3,33.9,1.0,3.303
0.2687,0.4017,0.2047,0.2214,1.7705,110,73.0,26.1,4.0,7.545
0.3257,0.4085,0.2467,0.3368,1.9837,133,88.8,23.6,4.0,9.24
0.3531,0.414,0.2054,0.1671,2.1542,108,127.6,34.7,2.0,1.743
0.2285,0.3474,0.1476,0.2929,0.9692,169,375.9,37.0,1.0,3.742
0.3518,0.4233,0.271,0.2158,2.0111,126,100.0,35.4,0.0,4.168
0.1733,0.23,0.1106,0.304,1.205,117,125.0,36.6,1.0,3.043
0.3162,0.3744,0.1778,0.2965,1.4298,126,289.5,36.2,3.0,63.618
0.2481,0.3033,0.1632,0.32,1.5167,107,80.1,31.5,2.0,1.406
0.3309,0.4773,0.2443,0.1783,1.2419,182,31.6,35.8,2.0,1.842
0.3088,0.421,0.1786,0.314,1.462,156,208.4,34.0,1.0,4.788
0.2994,0.3487,0.1853,0.1645,1.5135,141,104.8,25.7,0.0,3.128
0.2858,0.4137,0.1803,0.1319,1.5203,130,178.8,36.5,4.0,7.354
0.1284,0.2019,0.0883,0.0948,0.6043,109,141.9,34.0,2.0,1.238
0.2649,0.3149,0.1978,0.2841,1.6219,119,144.6,21.8,0.0,3.473
0.1322,0.2023,0.0813,0.1837,0.6839,116,293.5,26.0,3.0,42.528
0.1641,0.2703,0.1189,0.0797,1.1368,120,38.1,19.4,2.0,1.421
0.1817,0.3247,0.1376,0.1215,0.7441,153,305.9,23.9,1.0,3.553
0.3735,0.5114,0.2819,0.2152,1.7688,163,371.5,18.0,1.0,4.72
0.3122,0.3881,0.2263,0.1291,1.3836,184,375.5,23.1,1.0,4.455
0.3028,0.4269,0.213,0.1129,1.6707,163,51.4,34.8,4.0,7.498
0.4467,0.5205,0.2926,0.2178,1.6953,130,88.1,29.3,4.0,10.824
0.2511,0.3003,0.1566,0.2276,1.3867,160,168.4,32.2,0.0,2.767
0.2391,0.2882,0.1462,0.3436,1.5939,103,193.2,25.7,0.0,2.975
0.3845,0.4697,0.2473,0.0505,2.6104,108,130.1,20.6,4.0,9.837
0.212,0.3574,0.1237,0.1685,1.1373,105,140.9,27.9,1.0,3.74
0.1882,0.3281,0.1225,0.2838,0.6604,170,61.5,29.7,2.0,1.26
0.1313,0.2246,0.0758,0.0738,0.5773,122,99.1,26.1,0.0,2.06
0.3678,0.4889,0.222,0.1648,2.0768,106,92.4,33.3,2.0,2.25
0.1848,0.2601,0.1093,0.1849,1.0465,159,44.2,30.2,2.0,1.143
0.2334,0.2896,0.1375,0.184,0.8702,166,154.4,25.2,0.0,3.072
0.182,0.2449,0.1352,0.124,0.8779,145,68.2,20.5,0.0,2.723
0.3033,0.401,0.224,0.1527,2.0278,148,175.3,33.7,0.0,3.416
0.3459,0.4371,0.2679,0.0473,1.7009,160,95.5,37.2,4.0,9.091
0.1862,0.2762,0.1046,0.1673,1.278,167,82.6,34.2,0.0,2.529
0.2606,0.3191,0.1898,0.1224,1.4728,142,142.6,32.0,0.0,3.365
0.2718,0.3134,0.1506,0.2316,1.5742,164,151.4,19.9,0.0,2.937
0.1725,0.2972,0.11,0.1387,1.0582,160,75.4,33.3,2.0,1.636
0.1467,0.1981,0.0915,0.1142,0.6989,129,101.3,26.0,1.0,2.549
0.1456,0.207,0.0849,0.0892,0.8251,100,133.0,35.9,2.0,1.315
0.1565,0.2055,0.0892,0.0998,0.8055,179,63.3,37.6,0.0,2.822
0.2958,0.3793,0.2004,0.2405,2.0452,170,309.1,19.9,1.0,3.868
0.1132,0.2467,0.0694,0.2409,0.7398,153,60.3,20.5,2.0,1.054
0.3006,0.3752,0.193,0.2599,1.1055,176,201.6,23.4,3.0,62.047
0.2792,0.4232,0.2113,0.3314,1.0847,145,137.0,21.6,2.0,1.815
0.2765,0.3655,0.1633,0.3432,1.26,117,92.8,19.4,3.0,62.021
0.3531,0.4512,0.1997,0.0625,1.8881,108,235.1,30.5,3.0,70.286
0.2004,0.3385,0.1363,0.1865,1.0159,171,69.8,24.3,2.0,1.561
0.214,0.3312,0.1422,0.0832,1.364,178,310.6,19.5,1.0,3.066
0.2321,0.3778,0.1791,0.181,0.9395,130,188.3,21.0,4.0,7.711
0.3304,0.3716,0.2448,0.1093,1.2584,149,59.1,27.2,2.0,1.94
0.1137,0.2079,0.0886,0.1552,0.7481,177,62.7,27.3,2.0,1.259
0.1965,0.2659,0.1141,0.0672,0.803,100,71.7,30.3,4.0,7.335
0.1669,0.255,0.1075,0.3205,0.5953,120,221.3,22.4,1.0,2.869
0.1244,0.1801,0.0846,0.3224,0.4453,168,174.3,22.5,3.0,43.325
0.3949,0.542,0.2226,0.081,2.5168,117,165.1,18.7,3.0,70.505
0.2679,0.3345,0.1931,0.2299,1.1648,106,194.5,37.1,4.0,8.49
0.2889,0.4142,0.1942,0.1868,1.3769,166,145.0,24.8,2.0,1.726
0.3716,0.4967,0.2669,0.3093,1.3248,108,361.6,21.0,1.0,4.843
0.2394,0.3256,0.1578,0.2844,1.5768,103,222.7,33.2,3.0,44.814
0.2967,0.3892,0.2164,0.2692,1.3249,114,341.6,24.4,1.0,4.181
0.2702,0.3479,0.1838,0.2952,1.4295,171,138.7,19.2,2.0,1.63
0.4471,0.5306,0.3297,0.2125,2.7491,162,96.8,33.9,4.0,11.074
0.3652,0.4472,0.2321,0.1563,2.4817,100,145.7,32.7,2.0,2.046
0.4461,0.5555,0.3165,0.2474,2.6468,152,87.6,34.3,4.0,9.817
0.3697,0.519,0.2505,0.3377,1.4193,128,250.7,28.8,1.0,5.305
0.1962,0.3002,0.1129,0.1577,0.8504,131,109.3,26.9,4.0,7.092
0.2434,0.3891,0.1662,0.0594,1.3779,143,34.1,31.7,2.0,1.449
0.3635,0.4753,0.2306,0.2755,2.4684,158,158.6,37.7,1.0,4.741
0.3837,0.4776,0.2329,0.0884,1.5728,167,176.1,32.3,4.0,10.067
0.1829,0.283,0.1144,0.1368,0.8951,136,149.4,28.5,0.0,2.49
0.2743,0.3825,0.2082,0.2173,1.1599,105,100.4,29.8,0.0,3.906
0.3324,0.3753,0.2327,0.2008,1.9723,151,192.4,26.3,1.0,4.782
0.2496,0.3981,0.1429,0.1469,1.1161,146,268.9,32.8,3.0,55.342
0.3548,0.3954,0.2255,0.1667,2.2665,177,257.2,25.3,3.0,65.359
0.2407,0.2978,0.1472,0.2736,1.137,136,100.7,35.9,0.0,2.418
0.3173,0.3707,0.216,0.0704,1.6803,177,271.0,31.4,1.0,4.241
0.3492,0.4903,0.2122,0.1916,1.2257,119,119.9,33.6,1.0,4.814
0.4137,0.4715,0.2599,0.3389,2.3929,162,77.5,25.1,4.0,10.016
0.3101,0.4226,0.173,0.2315,1.8993,110,113.8,25.8,4.0,9.039
0.3375,0.4426,0.1865,0.1735,1.4918,120,39.6,33.8,2.0,1.909
0.1255,0.2437,0.097,0.3197,0.8719,117,164.5,24.9,3.0,31.875
0.173,0.2902,0.1283,0.329,0.9943,176,114.9,21.2,4.0,5.835
0.3505,0.5002,0.2558,0.0498,1.4815,169,290.9,37.7,3.0,67.284
0.1759,0.3126,0.12,0.2229,0.6774,125,103.6,35.5,4.0,7.477
0.3511,0.4218,0.2146,0.2585,2.3953,157,149.6,26.9,2.0,1.876
0.331,0.463,0.2038,0.1278,1.9576,169,117.8,36.4,0.0,3.578
0.2905,0.335,0.2133,0.2356,1.1143,151,287.1,34.9,1.0,4.355
0.3395,0.4128,0.1871,0.0622,1.4473,167,159.7,20.0,0.0,3.768
0.2839,0.3538,0.1574,0.1687,1.8643,146,284.6,32.7,3.0,55.377
0.2412,0.2846,0.1864,0.0588,1.089,122,32.2,25.6,2.0,1.733
0.4188,0.4795,0.2772,0.1426,2.4852,184,68.6,29.2,4.0,10.75
0.3054,0.4407,0.1843,0.1723,1.1898,127,63.9,20.9,0.0,3.089
0.3114,0.3727,0.2329,0.2142,1.6553,117,186.7,31.0,0.0,3.294
0.26,0.3455,0.1837,0.1234,1.6554,116,181.7,31.7,0.0,3.315
0.1102,0.1985,0.0689,0.1697,0.6217,133,133.2,20.2,0.0,2.034
0.2858,0.3645,0.1633,0.1944,1.759,178,134.3,33.1,2.0,1.645
0.376,0.4634,0.2712,0.203,1.9177,103,159.8,27.5,1.0,4.878
0.276,0.3962,0.1666,0.042,1.5911,140,109.0,21.5,2.0,1.756
0.2153,0.3345,0.163,0.0501,1.4661,121,228.5,25.1,3.0,57.537
0.3135,0.3942,0.1979,0.258,1.5023,167,192.6,27.5,4.0,9.317
0.3276,0.3944,0.2509,0.1386,1.9607,127,33.6,35.2,2.0,2.08
0.4036,0.5159,0.2293,0.2228,1.557,124,69.8,27.3,4.0,9.736
0.2191,0.302,0.1397,0.2186,1.283,171,126.8,29.8,2.0,1.402
0.1755,0.2267,0.1064,0.1224,0.9572,118,73.3,19.1,2.0,1.241
0.2661,0.3861,0.1693,0.0781,0.9354,163,36.6,28.8,2.0,1.711
0.1761,0.3088,0.113,0.2742,0.7389,177,172.5,26.7,1.0,3.213
0.3665,0.5115,0.2746,0.1071,2.1558,160,135.3,35.9,1.0,4.272
0.4403,0.4864,0.2957,0.0509,2.0493,133,57.1,20.4,4.0,10.575
0.3794,0.4625,0.2224,0.3424,2.5081,114,254.7,32.5,3.0,72.334
0.1499,0.2324,0.1123,0.0779,0.5763,135,65.2,35.2,2.0,1.483
0.1065,0.1625,0.0769,0.2795,0.7246,125,70.7,18.1,0.0,2.408
0.2096,0.35,0.1429,0.1072,1.0219,106,181.4,27.5,3.0,53.403
0.2442,0.3228,0.1662,0.1518,1.2936,170,100.4,27.7,3.0,60.228
0.3487,0.4959,0.2218,0.1059,1.7162,179,136.4,30.3,4.0,9.209
0.1789,0.2375,0.1284,0.3133,1.0295,153,252.8,31.1,1.0,3.191
0.1702,0.2596,0.12,0.1854,0.8592,129,76.8,25.7,0.0,2.78
0.255,0.3558,0.1834,0.211,1.2552,122,64.2,34.7,4.0,8.283
0.2401,0.3832,0.1688,0.2639,1.3333,156,70.1,23.3,0.0,3.176
0.2396,0.2815,0.1502,0.0955,0.8599,145,61.7,31.9,4.0,7.742
0.4144,0.5211,0.2574,0.0802,1.5938,137,204.8,34.6,1.0,5.564
0.3332,0.4294,0.2204,0.2336,1.9837,183,289.1,29.3,3.0,63.188
0.2543,0.3732,0.1675,0.0718,1.702,125,114.6,19.9,0.0,3.049
0.3934,0.5205,0.2318,0.0689,2.6971,150,288.4,25.7,1.0,4.659
0.1812,0.2413,0.1278,0.2065,0.7938,111,49.7,29.0,2.0,1.597
0.22,0.3456,0.1224,0.0734,1.1126,121,126.6,27.0,0.0,2.676
0.1504,0.2598,0.1126,0.1956,0.854,118,149.4,22.3,4.0,6.375
0.2598,0.3007,0.1849,0.1827,1.1721,167,69.1,27.1,0.0,3.348
0.3409,0.478,0.2077,0.1785,1.7731,129,318.0,25.2,1.0,4.873
0.3801,0.4326,0.2126,0.2913,1.3855,145,73.5,32.8,4.0,9.429
0.2746,0.3483,0.1882,0.1894,1.3924,139,220.9,36.8,3.0,54.203
0.4271,0.535,0.29,0.2665,2.122,140,87.9,27.6,4.0,11.107
0.1281,0.1883,0.0952,0.2769,0.4858,178,97.1,34.1,3.0,36.88
0.3039,0.3749,0.201,0.284,1.3669,142,171.8,35.2,4.0,8.27
0.3595,0.4044,0.2386,0.1413,1.7182,108,77.0,32.7,2.0,2.109
0.3625,0.411,0.2806,0.062,2.473,108,99.8,30.0,4.0,9.402
0.1891,0.3172,0.1449,0.3349,0.9096,173,211.9,26.4,3.0,47.355
0.202,0.2673,0.1445,0.1523,0.8238,147,273.0,29.3,3.0,43.305
0.131,0.2682,0.0816,0.1529,0.8263,152,49.9,22.6,2.0,1.284
0.2463,0.3123,0.1401,0.2264,1.4618,155,110.4,33.9,3.0,56.785
0.2135,0.2923,0.1533,0.2258,0.8957,145,180.3,20.6,0.0,2.36
0.2005,0.2757,0.1374,0.3096,1.1182,164,59.8,29.7,2.0,1.367
0.2026,0.3299,0.1296,0.2905,0.7171,110,43.5,30.4,2.0,1.444
0.2156,0.3192,0.1407,0.051,1.3215,166,221.0,22.4,3.0,46.686
0.3792,0.5214,0.2498,0.2612,1.3921,128,108.3,26.5,4.0,9.404
0.2385,0.3547,0.1592,0.2724,1.5131,114,172.8,35.0,4.0,7.231
0.3178,0.4294,0.2064,0.0618,1.5464,145,153.6,34.1,4.0,9.377
0.1519,0.2225,0.1064,0.323,0.8987,162,366.1,20.1,1.0,3.343
0.2033,0.2528,0.1415,0.3307,1.2103,106,139.6,27.5,2.0,1.449
0.1673,0.2897,0.0941,0.1773,0.7029,113,135.4,34.2,2.0,1.17
0.1483,0.2938,0.1126,0.1131,0.7092,173,105.2,22.5,1.0,2.22
0.2531,0.295,0.1939,0.1349,1.5664,152,361.9,23.2,1.0,4.088
