location_id,location_name,province,year,season_name,season_type,crop_type,lat,lon,sensor,n_images,growing_days,rainfall_mm,temp_celsius,soil_moisture,ndvi,evi,ndwi,ndre,lai,bsi,ndvi_std,ndvi_min,ndvi_max,b2,b3,b4,b8,b11
KP04,Swabi,KP,2023,Rabi_2023,rabi,sugarcane,34.1214,72.4698,S2,36,150,100,14.0,19.0,0.2534,0.1707,-0.2835,0.1696,0.539,0.0356,0.058,0.1664,0.3404,0.09545,0.11768,0.12557,0.21081,0.20328
KP05,Nowshera,KP,2023,Rabi_2023,rabi,rice,34.0153,71.9746,S2,71,150,100,14.0,23.7,0.1593,0.1062,-0.2052,0.0962,0.323,0.0719,0.0439,0.0934,0.2252,0.1046,0.12677,0.13939,0.19222,0.20345
KP06,Swat,KP,2023,Rabi_2023,rabi,rice,34.7717,72.36,S2,65,150,100,14.0,25.1,0.1165,0.0727,-0.1821,0.0647,0.232,0.1128,0.0375,0.0603,0.1728,0.09964,0.12238,0.13996,0.17687,0.20685
KP07,Malakand,KP,2023,Rabi_2023,rabi,wheat,34.5683,71.9308,S2,65,150,100,14.0,10.6,0.4011,0.2296,-0.4228,0.2731,0.927,0.0014,0.0802,0.2808,0.5214,0.06054,0.08297,0.08742,0.20453,0.17842
KP08,Bannu,KP,2023,Rabi_2023,rabi,cotton,32.9847,70.6041,S2,16,150,100,14.0,24.0,0.1271,0.0843,-0.1997,0.0716,0.254,0.108,0.0391,0.0684,0.1857,0.10626,0.13,0.15093,0.1949,0.22318
KP09,Dera Ismail Khan,KP,2023,Rabi_2023,rabi,wheat,31.8335,70.9016,S2,19,150,100,14.0,26.4,0.0901,0.0631,-0.16,0.0464,0.177,0.1177,0.0335,0.0398,0.1404,0.11874,0.14619,0.16851,0.20189,0.23767
KP10,Abbottabad,KP,2023,Rabi_2023,rabi,wheat,34.1558,73.2194,S2,21,150,100,14.0,11.7,0.3679,0.2111,-0.4057,0.2447,0.833,0.0523,0.0752,0.2551,0.4807,0.06378,0.08491,0.09281,0.20085,0.20105
BL01,Quetta,Balochistan,2023,Rabi_2023,rabi,wheat,30.1798,66.975,S2,47,150,100,12.0,27.2,0.0682,0.0566,-0.1466,0.0345,0.133,0.1258,0.0302,0.0229,0.1135,0.1531,0.18808,0.22042,0.25271,0.30221
BL02,Turbat,Balochistan,2023,Rabi_2023,rabi,mango,26.0028,63.042,S2,60,150,100,12.0,20.2,0.2125,0.1801,-0.2634,0.1417,0.443,0.0765,0.0519,0.1346,0.2903,0.13461,0.17012,0.18951,0.29176,0.30749
BL03,Hub,Balochistan,2023,Rabi_2023,rabi,cotton,25.3847,66.9875,S2,56,150,100,12.0,13.3,0.2693,0.1489,-0.3775,0.1938,0.578,0.1953,0.0604,0.1787,0.3599,0.06298,0.08935,0.1138,0.19769,0.27338
BL04,Nasirabad,Balochistan,2023,Rabi_2023,rabi,rice,29.2,68.4,S2,49,150,100,12.0,18.8,0.1564,0.1324,-0.2863,0.0911,0.317,0.1658,0.0435,0.0912,0.2217,0.14641,0.2036,0.26766,0.36692,0.44971
BL05,Pishin,Balochistan,2023,Rabi_2023,rabi,wheat,30.5833,66.9833,S2,47,150,100,12.0,23.8,0.1033,0.0891,-0.204,0.0604,0.204,0.1415,0.0355,0.0501,0.1565,0.15996,0.21209,0.26074,0.32079,0.37846
BL06,Khuzdar,Balochistan,2023,Rabi_2023,rabi,wheat,27.8167,66.6167,S2,27,150,100,12.0,22.2,0.1365,0.1159,-0.23,0.0833,0.274,0.1255,0.0405,0.0758,0.1973,0.149,0.19534,0.23707,0.31204,0.35627
BL07,Sibi,Balochistan,2023,Rabi_2023,rabi,wheat,29.5432,67.877,S2,24,150,100,12.0,18.2,0.2081,0.152,-0.2962,0.1364,0.433,0.0995,0.0512,0.1313,0.2849,0.10686,0.14657,0.17693,0.26994,0.28318
BL08,Loralai,Balochistan,2023,Rabi_2023,rabi,wheat,30.37,68.59,S2,51,150,100,12.0,24.2,0.1061,0.0937,-0.1959,0.0591,0.21,0.1328,0.0359,0.0522,0.16,0.16403,0.21267,0.25559,0.31628,0.37183
PB01,Lahore,Punjab,2023,Kharif_2023,kharif,wheat,31.5204,74.3587,S2,22,165,280,32.0,19.0,0.2589,0.2015,-0.2828,0.199,0.552,0.0433,0.0588,0.1707,0.3471,0.11414,0.14056,0.14798,0.25139,0.25063
PB02,Faisalabad,Punjab,2023,Kharif_2023,kharif,cotton,31.4187,73.0791,S2,24,165,280,32.0,22.7,0.1566,0.1077,-0.2221,0.1158,0.317,0.0966,0.0435,0.0913,0.2218,0.10751,0.13528,0.155,0.21254,0.23351
PB03,Multan,Punjab,2023,Kharif_2023,kharif,wheat,30.1978,71.4711,S2,29,165,280,32.0,24.7,0.105,0.0835,-0.1877,0.0799,0.208,0.1218,0.0358,0.0513,0.1587,0.13922,0.17317,0.20507,0.25317,0.29619
PB04,Gujranwala,Punjab,2023,Kharif_2023,kharif,rice,32.1877,74.1945,S2,39,165,280,32.0,24.1,0.1468,0.1068,-0.1984,0.1029,0.296,0.0894,0.042,0.0838,0.2098,0.11817,0.14399,0.16015,0.21525,0.23875
PB05,Sheikhupura,Punjab,2023,Kharif_2023,kharif,rice,31.7167,73.985,S2,84,165,280,32.0,20.8,0.1949,0.1392,-0.2531,0.1469,0.402,0.0873,0.0492,0.1211,0.2687,0.10844,0.13632,0.15411,0.22872,0.24759
PB06,Okara,Punjab,2023,Kharif_2023,kharif,wheat,30.8101,73.449,S2,46,165,280,32.0,20.4,0.199,0.1457,-0.2601,0.1564,0.412,0.0952,0.0499,0.1242,0.2739,0.11067,0.14483,0.16478,0.24668,0.26777
PB07,Sahiwal,Punjab,2023,Kharif_2023,kharif,cotton,30.6706,73.1064,S2,51,165,280,32.0,16.6,0.2732,0.2022,-0.3226,0.2068,0.587,0.0649,0.061,0.1817,0.3647,0.10166,0.13816,0.15397,0.26975,0.26897
PB08,Vehari,Punjab,2023,Kharif_2023,kharif,cotton,30.0454,72.3519,S2,27,165,280,32.0,22.3,0.1601,0.1303,-0.2289,0.125,0.325,0.106,0.044,0.0941,0.2261,0.13515,0.17504,0.20196,0.27895,0.31039
PB09,Lodhran,Punjab,2023,Kharif_2023,kharif,wheat,29.5367,71.6314,S2,30,165,280,32.0,23.1,0.1489,0.1313,-0.2142,0.1105,0.301,0.1033,0.0423,0.0855,0.2123,0.15397,0.19628,0.22467,0.30328,0.33797
PB10,Khanewal,Punjab,2023,Kharif_2023,kharif,sugarcane,30.3013,71.9325,S2,56,165,280,32.0,15.9,0.2795,0.2202,-0.3346,0.2099,0.603,0.0565,0.0619,0.1867,0.3724,0.10999,0.14988,0.16927,0.30061,0.29051
PB11,Rahim Yar Khan,Punjab,2023,Kharif_2023,kharif,sugarcane,28.4212,70.2957,S2,26,165,280,32.0,21.8,0.1607,0.1248,-0.237,0.1199,0.326,0.1019,0.0441,0.0946,0.2268,0.12583,0.16666,0.19539,0.27021,0.29052
PB12,Sialkot,Punjab,2023,Kharif_2023,kharif,rice,32.4945,74.5229,S2,83,165,280,32.0,24.2,0.1435,0.1026,-0.1974,0.1089,0.289,0.1028,0.0415,0.0812,0.2057,0.11584,0.1413,0.15792,0.21083,0.24361
PB13,Kasur,Punjab,2023,Kharif_2023,kharif,wheat,31.1162,74.449,S2,22,165,280,32.0,23.8,0.1392,0.1078,-0.2034,0.1021,0.28,0.1213,0.0409,0.0778,0.2006,0.12903,0.1588,0.18126,0.23989,0.28952
PB14,Jhang,Punjab,2023,Kharif_2023,kharif,cotton,31.2681,72.3162,S2,30,165,280,32.0,24.1,0.1276,0.102,-0.1984,0.0983,0.255,0.1047,0.0391,0.0689,0.1862,0.13654,0.16997,0.19661,0.25412,0.28543
PB15,Bahawalpur,Punjab,2023,Kharif_2023,kharif,cotton,29.3956,71.6836,S2,30,165,280,32.0,20.5,0.2041,0.1693,-0.2585,0.1553,0.423,0.0854,0.0506,0.1282,0.28,0.13173,0.17255,0.19358,0.29286,0.31032
SD01,Hyderabad,Sindh,2023,Kharif_2023,kharif,rice,25.396,68.3578,S2,23,165,280,35.0,18.2,0.2426,0.2132,-0.2974,0.1729,0.513,0.0557,0.0564,0.158,0.3272,0.137,0.18832,0.212,0.34777,0.32998
SD02,Sukkur,Sindh,2023,Kharif_2023,kharif,wheat,27.7052,68.8574,S2,28,165,280,35.0,24.5,0.1105,0.0951,-0.1913,0.081,0.219,0.1142,0.0366,0.0556,0.1654,0.15614,0.20359,0.24022,0.29992,0.33341
SD03,Larkana,Sindh,2023,Kharif_2023,kharif,rice,27.558,68.2247,S2,28,165,280,35.0,22.1,0.1731,0.1523,-0.2312,0.1311,0.354,0.0796,0.046,0.1041,0.2421,0.14944,0.19622,0.22149,0.31425,0.32244
SD04,Nawabshah,Sindh,2023,Kharif_2023,kharif,cotton,26.2442,68.41,S2,26,165,280,35.0,24.6,0.119,0.1078,-0.19,0.0837,0.237,0.1042,0.0378,0.0623,0.1757,0.16572,0.2093,0.24207,0.30746,0.34119
SD05,Mirpurkhas,Sindh,2023,Kharif_2023,kharif,rice,25.5279,69.0176,S2,39,165,280,35.0,24.2,0.123,0.1059,-0.196,0.0858,0.245,0.1085,0.0384,0.0654,0.1806,0.15299,0.19318,0.2244,0.28736,0.32315
SD06,Khairpur,Sindh,2023,Kharif_2023,kharif,sugarcane,27.5295,68.7592,S2,28,165,280,35.0,25.2,0.1137,0.1035,-0.1803,0.0838,0.226,0.0983,0.0371,0.058,0.1694,0.16823,0.21486,0.24623,0.30939,0.33558
SD07,Sanghar,Sindh,2023,Kharif_2023,kharif,cotton,26.0423,68.9499,S2,22,165,280,35.0,22.5,0.1603,0.1393,-0.2255,0.1147,0.326,0.0895,0.044,0.0943,0.2263,0.14873,0.1907,0.21837,0.30175,0.32069
SD08,Jacobabad,Sindh,2023,Kharif_2023,kharif,wheat,28.2769,68.4376,S2,27,165,280,35.0,23.8,0.131,0.1137,-0.2028,0.0948,0.262,0.1049,0.0397,0.0715,0.1905,0.15455,0.20379,0.23626,0.3075,0.33411
SD09,Umerkot,Sindh,2023,Kharif_2023,kharif,cotton,25.3616,69.7362,S2,35,165,280,35.0,24.1,0.1285,0.1197,-0.1979,0.0917,0.257,0.1022,0.0393,0.0696,0.1875,0.17037,0.21206,0.24459,0.31669,0.35336
SD10,Badin,Sindh,2023,Kharif_2023,kharif,rice,24.6558,68.8413,S2,15,165,280,35.0,24.2,0.1408,0.1242,-0.197,0.0957,0.283,0.0805,0.0411,0.0792,0.2025,0.15418,0.19078,0.21419,0.28439,0.30121
KP01,Peshawar,KP,2023,Kharif_2023,kharif,wheat,34.0151,71.5249,S2,29,165,280,28.0,18.9,0.2058,0.152,-0.2849,0.1574,0.427,0.0957,0.0509,0.1295,0.2822,0.11019,0.14628,0.17315,0.26286,0.27888
KP02,Mardan,KP,2023,Kharif_2023,kharif,sugarcane,34.201,72.0476,S2,116,165,280,28.0,20.2,0.2192,0.1665,-0.2635,0.1726,0.458,0.0776,0.0529,0.1399,0.2985,0.11453,0.14809,0.16269,0.25403,0.26787
KP03,Charsadda,KP,2023,Kharif_2023,kharif,wheat,34.1483,71.7311,S2,29,165,280,28.0,22.1,0.1761,0.1339,-0.2323,0.1345,0.36,0.1068,0.0464,0.1065,0.2457,0.12069,0.15351,0.17263,0.2464,0.28223
KP04,Swabi,KP,2023,Kharif_2023,kharif,sugarcane,34.1214,72.4698,S2,58,165,280,28.0,18.5,0.2492,0.1907,-0.2915,0.1963,0.529,0.0761,0.0574,0.1631,0.3353,0.11128,0.14536,0.15926,0.265,0.27898
KP05,Nowshera,KP,2023,Kharif_2023,kharif,rice,34.0153,71.9746,S2,116,165,280,28.0,24.3,0.1452,0.1175,-0.1946,0.1201,0.293,0.0928,0.0418,0.0825,0.2079,0.13617,0.17069,0.18899,0.25317,0.27998
KP06,Swat,KP,2023,Kharif_2023,kharif,rice,34.7717,72.36,S2,110,165,280,28.0,24.7,0.1391,0.1065,-0.1882,0.1027,0.28,0.104,0.0409,0.0777,0.2005,0.12728,0.15519,0.17166,0.22714,0.26507
KP07,Malakand,KP,2023,Kharif_2023,kharif,wheat,34.5683,71.9308,S2,110,165,280,28.0,11.8,0.4026,0.2809,-0.4031,0.2885,0.931,0.0072,0.0804,0.282,0.5232,0.0804,0.10865,0.10877,0.25541,0.23189
KP08,Bannu,KP,2023,Kharif_2023,kharif,cotton,32.9847,70.6041,S2,29,165,280,28.0,24.8,0.1171,0.0933,-0.1875,0.0927,0.233,0.1247,0.0376,0.0607,0.1735,0.13748,0.17128,0.19787,0.25035,0.3005
KP09,Dera Ismail Khan,KP,2023,Kharif_2023,kharif,wheat,31.8335,70.9016,S2,30,165,280,28.0,27.1,0.0754,0.0618,-0.1485,0.0648,0.147,0.1394,0.0313,0.0284,0.1224,0.14981,0.18884,0.21901,0.25472,0.31661
KP10,Abbottabad,KP,2023,Kharif_2023,kharif,wheat,34.1558,73.2194,S2,25,165,280,28.0,6.0,0.518,0.3717,-0.4996,0.382,1.29,-0.0548,0.0977,0.3715,0.6645,0.06853,0.09625,0.09157,0.28841,0.22829
BL01,Quetta,Balochistan,2023,Kharif_2023,kharif,wheat,30.1798,66.975,S2,68,165,280,28.0,27.4,0.073,0.0721,-0.1433,0.043,0.142,0.1117,0.0309,0.0266,0.1193,0.19648,0.24218,0.27921,0.32319,0.37121
BL02,Turbat,Balochistan,2023,Kharif_2023,kharif,mango,26.0028,63.042,S2,47,165,280,28.0,22.5,0.1765,0.1692,-0.2254,0.1229,0.361,0.0892,0.0465,0.1067,0.2462,0.16803,0.2141,0.23709,0.33868,0.36885
BL03,Hub,Balochistan,2023,Kharif_2023,kharif,cotton,25.3847,66.9875,S2,32,165,280,28.0,17.2,0.2571,0.1649,-0.3132,0.1858,0.548,0.1716,0.0586,0.1692,0.345,0.08335,0.11831,0.13368,0.22622,0.30415
BL04,Nasirabad,Balochistan,2023,Kharif_2023,kharif,rice,29.2,68.4,S2,59,165,280,28.0,22.2,0.1122,0.1,-0.2306,0.0811,0.223,0.1806,0.0368,0.057,0.1674,0.17046,0.23358,0.29822,0.37361,0.48575
BL05,Pishin,Balochistan,2023,Kharif_2023,kharif,wheat,30.5833,66.9833,S2,68,165,280,28.0,23.9,0.1033,0.0984,-0.2016,0.0631,0.204,0.1343,0.0355,0.0501,0.1565,0.19004,0.2527,0.30908,0.3803,0.43829
BL06,Khuzdar,Balochistan,2023,Kharif_2023,kharif,wheat,27.8167,66.6167,S2,32,165,280,28.0,23.7,0.1313,0.1242,-0.2055,0.0885,0.263,0.1146,0.0397,0.0718,0.1908,0.17706,0.23118,0.26936,0.35079,0.39507
BL07,Sibi,Balochistan,2023,Kharif_2023,kharif,wheat,29.5432,67.877,S2,31,165,280,28.0,20.0,0.1891,0.1604,-0.2671,0.1354,0.389,0.1092,0.0484,0.1165,0.2617,0.13927,0.19243,0.22684,0.33266,0.36082
BL08,Loralai,Balochistan,2023,Kharif_2023,kharif,wheat,30.37,68.59,S2,64,165,280,28.0,24.7,0.106,0.1021,-0.1882,0.0712,0.21,0.1321,0.0359,0.0521,0.1598,0.18854,0.24474,0.28957,0.35824,0.4237
PB01,Lahore,Punjab,2024,Rabi_2024,rabi,wheat,31.5204,74.3587,S2,22,150,100,18.5,19.3,0.2375,0.1526,-0.2782,0.161,0.501,0.0463,0.0556,0.1541,0.3209,0.09193,0.11012,0.12016,0.19501,0.19464
PB02,Faisalabad,Punjab,2024,Rabi_2024,rabi,cotton,31.4187,73.0791,S2,17,150,100,18.5,23.1,0.1492,0.0933,-0.2149,0.0923,0.301,0.0863,0.0424,0.0856,0.2128,0.09697,0.11656,0.13354,0.18037,0.1962
PB03,Multan,Punjab,2024,Rabi_2024,rabi,wheat,30.1978,71.4711,S2,17,150,100,18.5,23.7,0.1125,0.0781,-0.2056,0.0627,0.223,0.121,0.0369,0.0571,0.1678,0.11353,0.1413,0.17106,0.21444,0.24719
PB04,Gujranwala,Punjab,2024,Rabi_2024,rabi,rice,32.1877,74.1945,S2,36,150,100,18.5,23.6,0.1517,0.0927,-0.2062,0.0879,0.307,0.0771,0.0428,0.0875,0.2159,0.09456,0.11336,0.12686,0.17224,0.18454
PB05,Sheikhupura,Punjab,2024,Rabi_2024,rabi,rice,31.7167,73.985,S2,72,150,100,18.5,20.6,0.1904,0.1184,-0.2567,0.1185,0.392,0.0768,0.0486,0.1175,0.2633,0.09124,0.11142,0.1281,0.18836,0.19801
PB06,Okara,Punjab,2024,Rabi_2024,rabi,wheat,30.8101,73.449,S2,32,150,100,18.5,23.0,0.1519,0.1018,-0.2163,0.0907,0.307,0.0913,0.0428,0.0877,0.2161,0.1052,0.12801,0.14626,0.19866,0.21867
PB07,Sahiwal,Punjab,2024,Rabi_2024,rabi,cotton,30.6706,73.1064,S2,34,150,100,18.5,19.3,0.2221,0.1547,-0.2776,0.1503,0.465,0.0662,0.0533,0.1421,0.302,0.10174,0.12709,0.14308,0.22479,0.22978
PB08,Vehari,Punjab,2024,Rabi_2024,rabi,cotton,30.0454,72.3519,S2,18,150,100,18.5,22.2,0.1494,0.1101,-0.2297,0.097,0.302,0.1133,0.0424,0.0858,0.213,0.1184,0.15084,0.17818,0.24078,0.27275
PB09,Lodhran,Punjab,2024,Rabi_2024,rabi,wheat,29.5367,71.6314,S2,18,150,100,18.5,22.9,0.1484,0.1159,-0.2189,0.0897,0.3,0.1006,0.0423,0.085,0.2118,0.12905,0.16208,0.18758,0.25295,0.27989
PB10,Khanewal,Punjab,2024,Rabi_2024,rabi,sugarcane,30.3013,71.9325,S2,35,150,100,18.5,16.7,0.253,0.1807,-0.3209,0.172,0.538,0.0655,0.058,0.166,0.34,0.0995,0.12934,0.15,0.25159,0.25033
PB11,Rahim Yar Khan,Punjab,2024,Rabi_2024,rabi,sugarcane,28.4212,70.2957,S2,20,150,100,18.5,22.4,0.1498,0.1057,-0.2265,0.0892,0.303,0.0926,0.0425,0.086,0.2135,0.11189,0.13949,0.16354,0.22116,0.23751
PB12,Sialkot,Punjab,2024,Rabi_2024,rabi,rice,32.4945,74.5229,S2,69,150,100,18.5,24.1,0.1438,0.0865,-0.1989,0.0917,0.29,0.0895,0.0416,0.0814,0.2062,0.09368,0.11169,0.12511,0.16715,0.18703
PB13,Kasur,Punjab,2024,Rabi_2024,rabi,wheat,31.1162,74.449,S2,22,150,100,18.5,23.2,0.1407,0.0908,-0.2131,0.0814,0.283,0.106,0.0411,0.079,0.2023,0.10167,0.12146,0.14107,0.18726,0.21639
PB14,Jhang,Punjab,2024,Rabi_2024,rabi,cotton,31.2681,72.3162,S2,16,150,100,18.5,23.5,0.128,0.087,-0.2083,0.0788,0.256,0.1028,0.0392,0.0692,0.1868,0.10907,0.13412,0.15822,0.20468,0.22741
PB15,Bahawalpur,Punjab,2024,Rabi_2024,rabi,cotton,29.3956,71.6836,S2,18,150,100,18.5,21.2,0.1848,0.1366,-0.2464,0.1224,0.38,0.0845,0.0477,0.1132,0.2563,0.11485,0.14386,0.16372,0.23795,0.25418
SD01,Hyderabad,Sindh,2024,Rabi_2024,rabi,rice,25.396,68.3578,S2,24,150,100,22.0,16.0,0.2739,0.2133,-0.3336,0.1817,0.589,0.0492,0.0611,0.1822,0.3655,0.10889,0.14783,0.16864,0.29587,0.27802
SD02,Sukkur,Sindh,2024,Rabi_2024,rabi,wheat,27.7052,68.8574,S2,23,150,100,22.0,23.2,0.1258,0.0948,-0.213,0.0728,0.251,0.1138,0.0389,0.0674,0.1841,0.12565,0.15921,0.19054,0.24538,0.27579
SD03,Larkana,Sindh,2024,Rabi_2024,rabi,rice,27.558,68.2247,S2,23,150,100,22.0,20.6,0.1951,0.1476,-0.2571,0.1261,0.403,0.0693,0.0493,0.1212,0.2691,0.11699,0.14809,0.16877,0.25059,0.25356
SD04,Nawabshah,Sindh,2024,Rabi_2024,rabi,cotton,26.2442,68.41,S2,25,150,100,22.0,23.8,0.1273,0.0983,-0.2038,0.0748,0.255,0.1083,0.0391,0.0686,0.186,0.13006,0.16083,0.18824,0.24318,0.27562
SD05,Mirpurkhas,Sindh,2024,Rabi_2024,rabi,rice,25.5279,69.0176,S2,50,150,100,22.0,22.3,0.145,0.1053,-0.2286,0.0853,0.292,0.1078,0.0417,0.0824,0.2075,0.1167,0.14734,0.17526,0.23468,0.26101
SD06,Khairpur,Sindh,2024,Rabi_2024,rabi,sugarcane,27.5295,68.7592,S2,23,150,100,22.0,23.9,0.1303,0.1031,-0.2013,0.079,0.261,0.0888,0.0395,0.0711,0.1895,0.13405,0.16617,0.19228,0.24992,0.26652
SD07,Sanghar,Sindh,2024,Rabi_2024,rabi,cotton,26.0423,68.9499,S2,24,150,100,22.0,19.4,0.1978,0.143,-0.2763,0.131,0.409,0.0886,0.0497,0.1232,0.2723,0.10783,0.14377,0.1698,0.25355,0.26186
SD08,Jacobabad,Sindh,2024,Rabi_2024,rabi,wheat,28.2769,68.4376,S2,24,150,100,22.0,22.4,0.1513,0.1151,-0.2269,0.089,0.306,0.0952,0.0427,0.0872,0.2153,0.12391,0.15396,0.18009,0.24431,0.2656
SD09,Umerkot,Sindh,2024,Rabi_2024,rabi,cotton,25.3616,69.7362,S2,51,150,100,22.0,22.2,0.1499,0.1223,-0.2301,0.0926,0.303,0.1024,0.0425,0.0862,0.2137,0.13713,0.17212,0.20329,0.275,0.30291
SD10,Badin,Sindh,2024,Rabi_2024,rabi,rice,24.6558,68.8413,S2,28,150,100,22.0,21.0,0.1742,0.1264,-0.2501,0.1071,0.356,0.0948,0.0461,0.105,0.2434,0.11242,0.14526,0.17029,0.24215,0.25858
KP01,Peshawar,KP,2024,Rabi_2024,rabi,wheat,34.0151,71.5249,S2,17,150,100,14.0,18.8,0.2143,0.1359,-0.2872,0.1381,0.447,0.0753,0.0521,0.1361,0.2924,0.08943,0.11336,0.13246,0.20472,0.20958
KP02,Mardan,KP,2024,Rabi_2024,rabi,sugarcane,34.201,72.0476,S2,73,150,100,14.0,22.9,0.1754,0.1122,-0.2191,0.1081,0.359,0.0708,0.0463,0.106,0.2449,0.09842,0.11678,0.12792,0.18232,0.1956
KP03,Charsadda,KP,2024,Rabi_2024,rabi,wheat,34.1483,71.7311,S2,17,150,100,14.0,22.3,0.1804,0.1105,-0.2291,0.1108,0.37,0.086,0.0471,0.1098,0.251,0.09189,0.11155,0.12349,0.17786,0.19698
KP04,Swabi,KP,2024,Rabi_2024,rabi,sugarcane,34.1214,72.4698,S2,36,150,100,14.0,20.5,0.2177,0.1427,-0.259,0.1405,0.455,0.0602,0.0527,0.1386,0.2968,0.09623,0.11625,0.1269,0.19753,0.20448
KP05,Nowshera,KP,2024,Rabi_2024,rabi,rice,34.0153,71.9746,S2,73,150,100,14.0,23.6,0.1579,0.1021,-0.2066,0.0947,0.32,0.0744,0.0437,0.0924,0.2235,0.10096,0.12178,0.1347,0.1852,0.19745
KP06,Swat,KP,2024,Rabi_2024,rabi,rice,34.7717,72.36,S2,77,150,100,14.0,25.5,0.1118,0.0711,-0.1753,0.0608,0.222,0.106,0.0368,0.0566,0.167,0.10318,0.12416,0.14135,0.17693,0.2052
KP07,Malakand,KP,2024,Rabi_2024,rabi,wheat,34.5683,71.9308,S2,74,150,100,14.0,11.6,0.3814,0.2241,-0.4065,0.2545,0.871,-0.0026,0.0772,0.2656,0.4972,0.06553,0.08676,0.09207,0.2056,0.17767
KP08,Bannu,KP,2024,Rabi_2024,rabi,cotton,32.9847,70.6041,S2,19,150,100,14.0,24.7,0.118,0.078,-0.188,0.0643,0.235,0.113,0.0377,0.0614,0.1745,0.107,0.13068,0.15084,0.1912,0.22335
KP09,Dera Ismail Khan,KP,2024,Rabi_2024,rabi,wheat,31.8335,70.9016,S2,20,150,100,14.0,26.7,0.0848,0.0583,-0.1555,0.043,0.166,0.1221,0.0327,0.0358,0.1338,0.11669,0.14215,0.16409,0.19451,0.23365
KP10,Abbottabad,KP,2024,Rabi_2024,rabi,wheat,34.1558,73.2194,S2,19,150,100,14.0,12.2,0.3514,0.2055,-0.3974,0.2363,0.788,0.057,0.0727,0.2423,0.4605,0.06698,0.08767,0.09759,0.20332,0.20539
BL01,Quetta,Balochistan,2024,Rabi_2024,rabi,wheat,30.1798,66.975,S2,46,150,100,12.0,27.3,0.0674,0.0554,-0.1452,0.0339,0.131,0.1204,0.0301,0.0223,0.1125,0.15116,0.18447,0.2159,0.24712,0.2914
BL02,Turbat,Balochistan,2024,Rabi_2024,rabi,mango,26.0028,63.042,S2,41,150,100,12.0,19.9,0.2179,0.1852,-0.2676,0.1469,0.455,0.0742,0.0527,0.1389,0.2969,0.13424,0.16776,0.18647,0.29037,0.30619
BL03,Hub,Balochistan,2024,Rabi_2024,rabi,cotton,25.3847,66.9875,S2,44,150,100,12.0,15.4,0.263,0.1474,-0.3435,0.187,0.562,0.191,0.0595,0.1738,0.3523,0.06804,0.0934,0.11153,0.19112,0.26998
BL04,Nasirabad,Balochistan,2024,Rabi_2024,rabi,rice,29.2,68.4,S2,49,150,100,12.0,20.8,0.1229,0.1052,-0.2532,0.0694,0.245,0.18,0.0384,0.0653,0.1805,0.15573,0.20687,0.27112,0.34713,0.45247
BL05,Pishin,Balochistan,2024,Rabi_2024,rabi,wheat,30.5833,66.9833,S2,46,150,100,12.0,23.8,0.1005,0.0863,-0.2028,0.0558,0.198,0.1413,0.0351,0.0479,0.1532,0.15936,0.21047,0.25957,0.31757,0.3743
BL06,Khuzdar,Balochistan,2024,Rabi_2024,rabi,wheat,27.8167,66.6167,S2,27,150,100,12.0,22.2,0.1497,0.1304,-0.2292,0.0911,0.303,0.1083,0.0425,0.0859,0.2135,0.15183,0.19689,0.2322,0.31398,0.34671
BL07,Sibi,Balochistan,2024,Rabi_2024,rabi,wheat,29.5432,67.877,S2,24,150,100,12.0,20.2,0.192,0.1487,-0.2637,0.1264,0.396,0.0868,0.0488,0.1188,0.2652,0.12081,0.15646,0.18203,0.26854,0.28137
BL08,Loralai,Balochistan,2024,Rabi_2024,rabi,wheat,30.37,68.59,S2,49,150,100,12.0,24.6,0.0986,0.0865,-0.1899,0.0539,0.194,0.1371,0.0348,0.0464,0.1508,0.16372,0.21035,0.25354,0.30899,0.36943
PB01,Lahore,Punjab,2024,Kharif_2024,kharif,wheat,31.5204,74.3587,S2,22,165,280,32.0,19.6,0.2315,0.1749,-0.2736,0.1741,0.487,0.0669,0.0547,0.1495,0.3135,0.11281,0.13895,0.15201,0.24362,0.25554
PB02,Faisalabad,Punjab,2024,Kharif_2024,kharif,cotton,31.4187,73.0791,S2,25,165,280,32.0,23.7,0.1423,0.1002,-0.2048,0.1072,0.286,0.0974,0.0413,0.0804,0.2043,0.11366,0.13735,0.15624,0.20809,0.23493
PB03,Multan,Punjab,2024,Kharif_2024,kharif,wheat,30.1978,71.4711,S2,27,165,280,32.0,24.7,0.1017,0.0801,-0.1876,0.0769,0.201,0.133,0.0353,0.0488,0.1547,0.13758,0.17046,0.20317,0.24917,0.30229
PB04,Gujranwala,Punjab,2024,Kharif_2024,kharif,rice,32.1877,74.1945,S2,45,165,280,32.0,24.3,0.1434,0.1041,-0.1957,0.1039,0.289,0.0964,0.0415,0.0811,0.2056,0.1184,0.14191,0.15804,0.21096,0.24161
PB05,Sheikhupura,Punjab,2024,Kharif_2024,kharif,rice,31.7167,73.985,S2,96,165,280,32.0,21.9,0.173,0.1255,-0.2345,0.1297,0.354,0.0954,0.0459,0.1041,0.2419,0.11397,0.13881,0.15783,0.22387,0.25131
PB06,Okara,Punjab,2024,Kharif_2024,kharif,wheat,30.8101,73.449,S2,50,165,280,32.0,21.6,0.1726,0.1264,-0.2401,0.1296,0.353,0.1033,0.0459,0.1037,0.2414,0.11474,0.1453,0.16733,0.23713,0.26559
